1 - Average number of hours spent on unpaid domestic and care work  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,31,Azerbaijan,2008,Female,6.1,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,31,Azerbaijan,2008,Male,2.13,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,51,Armenia,2008,Female,5.2,-,-,1,1,15-80,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,51,Armenia,2008,Male,1.05,-,-,1,1,15-80,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,51,Armenia,2004,Female,5.77,-,-,1,1,15-80,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,51,Armenia,2004,Male,1.1,-,-,1,1,15-80,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,398,Kazakhstan,2003,Female,6.83,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,398,Kazakhstan,2003,Male,4.17,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,398,Kazakhstan,2000,Female,6.65,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,398,Kazakhstan,2000,Male,3.32,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,398,Kazakhstan,2006,Female,6.27,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,398,Kazakhstan,2006,Male,3.62,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,398,Kazakhstan,2012,Female,4.1,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,398,Kazakhstan,2012,Male,1.85,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,417,Kyrgyzstan,2000,Female,6.65,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,417,Kyrgyzstan,2000,Male,3.32,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,417,Kyrgyzstan,2005,Female,5.7,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,417,Kyrgyzstan,2005,Male,2.32,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,417,Kyrgyzstan,2010,Female,4.5,-,-,1,1,12+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,417,Kyrgyzstan,2010,Male,1.52,-,-,1,1,12+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,417,Kyrgyzstan,2015,Female,4.03,-,-,1,1,12+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Caucasus and Central Asia,417,Kyrgyzstan,2015,Male,2.28,-,-,1,1,12+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,275,State of Palestine,1999,Female,4.85,-,-,1,1,10+,1999-2000,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,275,State of Palestine,1999,Male,0.73,-,-,1,1,10+,1999-2000,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,275,State of Palestine,2012,Female,4.6,-,-,1,1,10+,2012-2013,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,275,State of Palestine,2012,Male,0.73,-,-,1,1,10+,2012-2013,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,368,Iraq,2007,Female,5.78,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,368,Iraq,2007,Male,1,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,512,Oman,1999,Female,4.93,-,-,1,1,15+,1999-2000,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,512,Oman,1999,Male,1.77,-,-,1,1,15+,1999-2000,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,512,Oman,2007,Female,4.57,-,-,1,1,15+?,2007-2008,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,512,Oman,2007,Male,1.92,-,-,1,1,15+?,2007-2008,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,634,Qatar,2012,Female,2.7,-,-,1,1,15+,2012-2013,Time on unpaid work does not include time spent on community or volunteer work,0,non-citizens,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,634,Qatar,2012,Female,3.32,-,-,1,1,15+,2012-2013,Time on unpaid work does not include time spent on community or volunteer work,0,citizens,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,634,Qatar,2012,Male,1.27,-,-,1,1,15+,2012-2013,Time on unpaid work does not include time spent on community or volunteer work,0,non-citizens,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,634,Qatar,2012,Male,1.83,-,-,1,1,15+,2012-2013,Time on unpaid work does not include time spent on community or volunteer work,0,citizens,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,792,Turkey,2006,Female,6.18,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,792,Turkey,2006,Female,5.28,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,792,Turkey,2006,Male,0.85,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,792,Turkey,2006,Male,1.47,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,792,Turkey,2014,Female,4.6,-,-,1,1,15+,2014-2015,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Western Asia,792,Turkey,2014,Male,0.88,-,-,1,1,15+,2014-2015,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,South-eastern Asia,116,Cambodia,2003,Female,3,-,-,1,1,15-64,2003-2004,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,South-eastern Asia,116,Cambodia,2003,Male,0.3,-,-,1,1,15-64,2003-2004,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,South-eastern Asia,418,Lao People's Democratic Republic,2007,Female,2.4,-,-,1,1,10+,2007-2008,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,South-eastern Asia,418,Lao People's Democratic Republic,2007,Male,0.5,-,-,1,1,10+,2007-2008,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,South-eastern Asia,418,Lao People's Democratic Republic,2002,Female,2.5,-,-,1,1,10+,2002-2003,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,South-eastern Asia,418,Lao People's Democratic Republic,2002,Male,0.6,-,-,1,1,10+,2002-2003,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,South-eastern Asia,418,Lao People's Democratic Republic,2012,Female,2.5,-,-,1,1,Unknown age,2012-2013,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,South-eastern Asia,418,Lao People's Democratic Republic,2012,Male,0.6,-,-,1,1,Unknown age,2012-2013,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,South-eastern Asia,458,Malaysia,2003,Female,4.58,-,-,1,1,15-64,0,Time on unpaid work does not include time spent on community or volunteer work; data on paid work not collected,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,South-eastern Asia,458,Malaysia,2003,Male,1.43,-,-,1,1,15-64,0,Time on unpaid work does not include time spent on community or volunteer work; data on paid work not collected,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,South-eastern Asia,764,Thailand,2009,Female,3.07,-,-,1,1,10+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,South-eastern Asia,764,Thailand,2009,Male,0.82,-,-,1,1,10+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,156,China,2008,Female,3.9,-,-,1,1,15-74,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,156,China,2008,Male,1.52,-,-,1,1,15-74,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,344,China  Hong Kong Special Administrative Region,2001,Female,3.3,-,-,1,1,15+,2001-2002,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,344,China  Hong Kong Special Administrative Region,2001,Male,1.1,-,-,1,1,15+,2001-2002,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,344,China  Hong Kong Special Administrative Region,2013,Female,2.6,-,-,1,1,15+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,344,China  Hong Kong Special Administrative Region,2013,Male,0.8,-,-,1,1,15+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,410,Republic of Korea,1999,Female,3.6,-,-,1,1,10+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,410,Republic of Korea,1999,Male,0.55,-,-,1,1,10+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,410,Republic of Korea,2009,Female,3.42,-,-,1,1,10+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,410,Republic of Korea,2009,Male,0.73,-,-,1,1,10+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,410,Republic of Korea,2004,Female,3.45,-,-,1,1,10+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,410,Republic of Korea,2004,Male,0.65,-,-,1,1,10+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,410,Republic of Korea,2014,Female,3.47,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,410,Republic of Korea,2014,Male,0.78,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,496,Mongolia,2000,Female,4.82,-,-,1,1,12+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,496,Mongolia,2000,Male,2.15,-,-,1,1,12+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,496,Mongolia,2007,Female,4.75,-,-,1,1,12+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,496,Mongolia,2007,Male,1.98,-,-,1,1,12+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,496,Mongolia,2011,Female,4.77,-,-,1,1,12+,0,0,0,0,0,0
Average number of hours spent on unpaid domestic and care work  by sex,Eastern Asia,496,Mongolia,2011,Male,2.18,-,-,1,1,12+,0,0,0,0,0,0
